"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_CC_DIRECT","intermediate filament","4","53","201","20808","1.39e-2","7.27e-2","7.81","9.54e-1","5.71e-2","1.71e-3","KRT19,KRT18,LMNB2,LMNB1"
"GOTERM_CC_DIRECT","external side of plasma membrane","5","53","402","20808","1.79e-2","9.17e-2","4.88","9.81e-1","7.21e-2","3.52e-3","ITGB1,HYAL2,SDC1,ITGA6,GPC4"
"GOTERM_CC_DIRECT","phagocytic vesicle","3","53","85","20808","1.92e-2","9.58e-2","13.86","9.86e-1","7.53e-2","1.33e-3","ITGB5,ZYX,FLNB"
"GOTERM_CC_DIRECT","nuclear envelope","4","53","230","20808","1.98e-2","9.68e-2","6.83","9.88e-1","7.61e-2","2.79e-3","DCTN1,RAC1,LMNB2,LMNB1"
"GOTERM_CC_DIRECT","spindle","4","53","246","20808","2.36e-2","1.10e-1","6.38","9.95e-1","8.65e-2","3.55e-3","DCTN1,MYH9,HMMR,MYH10"
"GOTERM_CC_DIRECT","supramolecular fiber","2","53","10","20808","2.47e-2","1.10e-1","78.52","9.96e-1","8.65e-2","2.83e-4","MYH9,MYH10"
"GOTERM_CC_DIRECT","postsynaptic actin cytoskeleton","2","53","10","20808","2.47e-2","1.10e-1","78.52","9.96e-1","8.65e-2","2.83e-4","MYH10,ACTB"
"GOTERM_CC_DIRECT","perineuronal net","2","53","10","20808","2.47e-2","1.10e-1","78.52","9.96e-1","8.65e-2","2.83e-4","VCAN,HAPLN3"
"GOTERM_CC_DIRECT","actin filament","3","53","98","20808","2.50e-2","1.10e-1","12.02","9.96e-1","8.65e-2","2.00e-3","FLNA,RAC1,ACTB"
"GOTERM_CC_DIRECT","postsynapse","4","53","254","20808","2.56e-2","1.10e-1","6.18","9.97e-1","8.69e-2","3.97e-3","CDH1,FLNA,RAC1,RHOA"
"GOTERM_CC_DIRECT","actomyosin","2","53","11","20808","2.72e-2","1.15e-1","71.38","9.98e-1","9.03e-2","3.45e-4","MYH9,MYH10"
