,Astrocyte,CP,Dorsal Telencephalic IP,Dorsal Telencephalic NPC,Dorsal Telencephalic Neuron,EC,Glioblast,MC,Microglia,NC Derivatives,Neuroepithelium,Non-telencephalic NPC,Non-telencephalic Neuron,OPC,PSC,Ventral Telencephalic NPC,Ventral Telencephalic Neuron
MOB1A,32.447503881037356,23.326650714609695,36.1498088511658,26.978595428131968,11.437378638892884,19.216646266829983,28.620481473093772,31.930266068633244,55.20833333333335,28.052399959062065,40.352714065990774,24.13408643068366,11.912643556403873,18.906906906906613,68.54138088706185,35.3849462365737,11.635090977267767
MOB1B,21.53770732903493,9.43025286167004,11.015356703168917,8.117406106796857,9.856933844443342,8.894328845369198,13.625386763265293,18.90893592839872,7.291666666666666,10.408351243475826,25.422896966921137,16.669828230304304,9.593231111464913,17.561561561561383,22.862368541380707,15.062365591399415,11.934182097386206
SAV1,24.620066998944484,12.225312035181078,20.974535087152212,17.446265466654605,11.267328337975682,7.13994288045693,19.296656856089704,25.88841759178191,9.375,17.429127008494323,26.74584737536379,14.476348277845954,7.25704651183372,15.62762762762762,55.052583447646455,22.427956989253587,7.977251218684968
TEAD1,36.47356810196742,18.821703421070154,30.499578824598828,20.048547371596058,9.1012619623879,11.75030599755196,27.65451664025289,32.9957583260558,2.083333333333333,34.407941868796016,44.74909749256318,28.38826066254078,14.402425783210578,34.83483483483542,48.14814814814909,32.40430107528147,15.710765494707585
TEAD2,13.967644415393574,12.8151070296841,34.88628264109635,26.440469231736408,4.230604421694299,16.034271725826223,15.79377657032435,12.260264242081801,2.083333333333333,13.39678640876083,40.93729891259033,18.83620906580676,4.0134000688543825,9.70570570570589,75.99451303155237,31.711827957001454,4.547970644430159
TEAD3,7.935697360895076,4.573498027549748,6.116762781053529,5.468272418579189,1.2314652892785878,0.2447980416156671,5.632279324831241,8.937957907982911,0.0,3.3568723774434597,12.658006958305387,6.68070659012026,2.0678301245554405,3.723723723723739,19.112940100594283,8.443010752688124,1.1302965912540144
TEAD4,1.0928180406896086,1.545625040419095,2.7473595542020264,2.7593469307622005,0.6695851235904329,2.284781721746228,0.9131386310467109,1.861059809632037,1.0416666666666665,3.4182785794698662,6.676918714349932,1.6913720282914169,0.318229566660483,0.7687687687687684,50.70873342478387,2.6279569892472976,0.18838276520900746
NF2,21.588773592618587,10.095065640561605,13.989503013024695,9.181610898172828,13.575843206272767,9.261525907792697,16.872940407016156,14.559698009052932,12.5,9.937570361273375,15.778337641375511,10.685181815716653,10.996795635709612,17.981981981981768,25.240054869684307,16.944086021508145,12.450225880754733
WWC1,22.554947299621382,8.786134643989106,7.626514611546755,9.361432504430486,11.455136445572093,6.405548755609934,11.170226146455967,5.059566090962559,0.0,1.627264353699722,7.429462640011724,9.34454978688445,2.9880917701687104,4.624624624624666,11.75125743026972,4.522580645161265,1.6740174633501315
AMOT,15.33009232780555,4.502360473388199,3.9266506836000525,2.550521839624274,3.5532985125903194,1.6727866177070592,6.493849520791481,6.346274836117129,1.0416666666666665,4.001637498720729,13.022281844060515,5.256841559207465,3.4118093623935253,6.858858858858962,24.554183813442872,7.462365591397807,3.231076906594225
AMOTL1,15.86935207124897,8.280411304404277,15.376142033306039,8.346310533621121,11.161167537176068,6.119951040391658,11.338766885519721,17.790676435370475,0.0,12.557568314400053,20.31868599286832,12.447785808576318,8.140232868127319,10.150150150150347,47.46227709190763,14.559139784947481,10.651215113475176
AMOTL2,9.102050821145017,13.812326198021449,34.043931834383386,9.450227788910075,11.690813423347238,4.569563443492444,7.57804442432101,5.1427759624946345,0.0,9.968273462286579,17.57135534251752,8.664749081533786,9.50319112311714,11.63963963963988,37.63145861911336,14.307526881721513,10.46283234826625
TLN1,32.802925075579125,20.874345211149755,19.263914987365883,15.303577245199044,7.877517458625063,13.912688698490387,27.867079214146262,32.392994134713895,40.625000000000014,34.929894586020545,25.100066529246757,17.10844679474753,7.758445662633084,22.36636636636577,54.046639231825644,20.43010752688672,9.54502437369385
TLN2,16.604706266853636,10.214059367522742,3.3046070109505443,10.242246029871227,11.035511752956886,1.3055895552835581,14.539783161021635,12.205467497414318,2.083333333333333,9.180227202947693,17.485194516246096,11.48576715664215,9.142148424742246,10.246246246246447,44.71879286694179,9.481720430107472,8.670071246183198
VCL,34.575945747201295,19.818922589407503,12.20112745415717,15.249586142575943,9.351994471912809,20.359037127703125,24.40696299650789,24.575325228824966,9.375,27.87841571998722,36.004318947721316,20.159807363980974,10.22130416743982,18.76276276276248,64.70050297210966,19.3698924731226,9.56020213202822
PXN,13.816488275185948,6.468343788398277,3.26572928140995,3.728955740682529,3.7968892955168574,1.4279885760913917,7.000729504692177,8.726888965560011,13.541666666666666,11.349913007880728,11.650252483940902,6.198342308305288,4.582329210914576,5.957957957958036,27.114769090077633,6.350537634408567,2.3596950163383377
ZYX,23.137102704475076,12.98971738989881,15.38262165489614,14.109079875595432,11.77496998543566,20.277437780497902,23.22088898951445,18.47259148012091,31.25,13.703817418892822,22.418174481127668,17.048828737444566,12.160694896852151,25.213213213212416,45.90763603109365,19.96344086021975,11.94043176258271
FERMT1,0.3370373396519311,0.3595680010347266,0.019438864770297416,0.10575116794802619,0.12642786277075874,0.12239902080783352,0.2251402409881012,1.7372597568648025,0.0,1.0336710674444776,3.1421435504805606,0.5048178358645078,0.20656232620957926,3.9399399399399613,12.80292638317323,0.32688172043010705,0.17409781618841913
FERMT2,64.68665740662807,16.35129017655091,31.328970388131594,29.708046459103482,15.013067429461739,17.992656058751614,46.367569743126126,28.81091064071235,1.0416666666666665,32.412240302937526,39.23044203772409,25.248247267814833,12.120088627597273,36.10810810810888,75.49154092364198,35.80430107528364,15.029551988287517
